claim_id,customer_id,policy_type,claim_type,claim_date,claim_amount,deductible,payout_amount,claim_status,processing_days,adjuster_id,province,claim_frequency_90d,amount_vs_avg_ratio,weekend_filing,late_reporting_days,documentation_score,witness_present,police_report_filed,previous_claims_count,policy_age_days
CLM0000169,CUS000171,Home,Weather,2025-12-19,1025.18,2000,0.0,Approved,9,ADJ033,ON,2,1.0535848867154922,0,1,90,0,1,3,4907
CLM0000170,CUS000754,Home,Theft,2025-03-06,545.96,1500,0.0,Approved,4,ADJ007,BC,1,1.2027055012956371,1,2,92,1,0,0,618
CLM0000171,CUS002118,Auto,Comprehensive,2024-07-06,2662.19,750,1912.19,Denied,7,ADJ046,BC,0,0.8968927716858552,0,1,86,1,1,0,4738
CLM0000172,CUS001022,Auto,Collision,2025-07-04,5149.55,1000,4149.55,Approved,3,ADJ050,BC,0,0.7420550669201599,0,1,78,1,1,2,2791
CLM0000173,CUS004722,Auto,Collision,2026-01-07,7035.86,750,6285.86,Approved,25,ADJ030,QC,0,0.7006042008322771,0,1,89,0,0,0,4368
CLM0000174,CUS000283,Home,Theft,2024-03-17,6043.44,2000,4043.44,Approved,8,ADJ028,QC,1,0.7551694968708189,0,4,96,0,0,1,3089
CLM0000175,CUS003342,Auto,Comprehensive,2025-06-23,2035.49,1000,1035.49,Denied,35,ADJ014,ON,1,0.9724725898890021,0,0,75,0,0,2,4025
CLM0000176,CUS000254,Auto,Theft,2024-05-28,13872.38,750,13122.38,Under Review,4,ADJ038,AB,0,0.9669648788038463,0,2,90,1,1,3,3249
CLM0000177,CUS003633,Home,Theft,2024-01-26,3114.08,1000,2114.08,Approved,24,ADJ031,ON,1,1.0893884363189115,0,2,97,1,1,1,1399
CLM0000178,CUS001399,Auto,Collision,2024-02-01,3954.32,750,3204.32,Denied,24,ADJ043,ON,1,0.8382124359489577,0,3,78,0,1,2,766
CLM0000179,CUS003610,Auto,Liability,2025-11-22,1544.31,750,794.31,Under Review,11,ADJ040,BC,0,1.106161431567074,1,1,78,1,1,1,2778
CLM0000180,CUS003316,Auto,Collision,2024-10-08,4394.59,750,3644.59,Approved,13,ADJ023,BC,0,1.227880458832733,0,1,77,1,1,0,688
CLM0000181,CUS003040,Home,Vandalism,2024-04-29,543.33,500,43.33,Approved,22,ADJ002,AB,0,0.7546425497142016,0,2,85,1,0,1,4635
CLM0000182,CUS001799,Home,Weather,2024-12-29,7845.41,2000,5845.41,Denied,19,ADJ049,NS,0,2.2368851082634014,0,15,69,0,1,4,4578
CLM0000183,CUS000456,Auto,Collision,2025-11-14,2237.54,750,1487.54,Approved,11,ADJ049,AB,1,0.8565835238591526,0,0,82,1,1,0,751
CLM0000184,CUS003121,Home,Fire,2024-02-28,85860.28,2000,83860.28,Approved,33,ADJ015,BC,0,0.7811117092321169,0,2,99,1,1,0,1821
CLM0000185,CUS002648,Auto,Collision,2024-12-22,2014.46,250,1764.46,Approved,21,ADJ048,ON,0,1.0176143364963717,0,0,75,1,1,0,1352
CLM0000186,CUS002156,Home,Water Damage,2024-04-21,38277.38,2000,36277.38,Denied,26,ADJ011,BC,3,2.075854849717469,0,3,54,0,0,2,2186
CLM0000187,CUS003155,Home,Fire,2026-01-03,62403.5,1500,60903.5,Approved,5,ADJ032,AB,0,1.2643673867428036,1,4,91,1,0,0,469
CLM0000188,CUS004688,Home,Fire,2024-12-24,66357.09,1000,65357.09,Denied,4,ADJ039,SK,0,1.0538683188640319,1,1,97,1,0,1,35
CLM0000189,CUS002730,Auto,Liability,2024-09-24,8539.22,750,7789.22,Approved,8,ADJ031,QC,0,1.1241033027058969,1,3,87,1,0,1,2219
CLM0000190,CUS003497,Home,Theft,2024-07-30,429.9,2000,0.0,Approved,29,ADJ003,ON,1,1.0361685094400208,0,4,93,1,1,1,4754
CLM0000191,CUS004488,Auto,Collision,2025-12-23,6921.81,750,6171.81,Approved,52,ADJ016,ON,3,3.960515922974242,1,3,49,1,0,3,5251
CLM0000192,CUS000362,Auto,Collision,2024-01-17,5275.62,750,4525.62,Closed,19,ADJ043,BC,0,0.7896091121829611,0,2,89,0,1,1,2181
CLM0000193,CUS004037,Auto,Liability,2025-10-14,9512.57,500,9012.57,Approved,6,ADJ002,SK,0,0.7115037430318523,0,0,97,1,1,0,1378
CLM0000194,CUS002504,Auto,Liability,2025-12-02,4626.52,750,3876.52,Denied,28,ADJ011,AB,1,1.116041228240024,1,2,98,0,0,0,4856
CLM0000195,CUS004392,Home,Weather,2024-12-08,8051.91,500,7551.91,Under Review,20,ADJ034,MB,0,0.9471887236891179,0,0,80,1,1,2,3307
CLM0000196,CUS001025,Auto,Theft,2024-06-23,11037.39,1000,10037.39,Approved,6,ADJ022,QC,1,0.7171127183225285,1,3,87,1,0,0,20
CLM0000197,CUS000399,Auto,Collision,2025-01-19,3412.57,750,2662.57,Approved,10,ADJ031,BC,0,0.9200082736571222,0,3,87,0,1,2,1185
CLM0000198,CUS004464,Auto,Comprehensive,2024-06-09,1376.64,1000,376.64,Approved,3,ADJ037,ON,1,1.0537127717736292,0,2,78,1,0,0,3046
CLM0000199,CUS003330,Auto,Collision,2025-02-07,7750.58,1000,6750.58,Approved,11,ADJ035,ON,2,0.7995001117030552,0,4,81,0,1,1,4256
CLM0000200,CUS003770,Auto,Theft,2025-12-25,17094.13,1000,16094.13,Denied,18,ADJ032,ON,1,1.096078233370332,0,2,78,1,0,0,348
CLM0000201,CUS001967,Auto,Comprehensive,2024-07-19,3567.36,500,3067.36,Approved,14,ADJ018,BC,1,1.2618590577226636,0,4,88,1,0,2,2588
CLM0000202,CUS004685,Home,Fire,2024-09-13,193914.35,1500,192414.35,Approved,13,ADJ040,MB,0,0.9510809241664298,0,3,96,1,0,3,283
CLM0000203,CUS004126,Auto,Comprehensive,2025-03-08,750.42,250,500.42,Approved,34,ADJ028,AB,2,0.7364008842269102,0,0,80,0,0,1,556
CLM0000204,CUS001076,Auto,Comprehensive,2025-04-14,4113.26,750,3363.26,Approved,3,ADJ028,QC,2,0.9389389979303211,1,0,84,0,1,0,2183
CLM0000205,CUS000808,Auto,Liability,2024-07-11,9324.62,750,8574.62,Approved,19,ADJ013,AB,0,0.9928247556402203,0,2,90,1,0,0,2539
CLM0000206,CUS001364,Home,Theft,2024-05-29,4490.49,1000,3490.49,Approved,14,ADJ014,ON,1,0.8672814512870806,0,4,79,1,1,3,1352
CLM0000207,CUS003837,Auto,Comprehensive,2025-09-11,1107.8,1000,107.8,Under Review,94,ADJ001,QC,1,1.9069991156514625,1,9,60,0,1,6,3153
CLM0000208,CUS001343,Auto,Comprehensive,2024-04-06,803.46,500,303.46,Closed,4,ADJ020,PE,0,1.005280451923904,0,1,97,1,0,0,2021
CLM0000209,CUS001499,Auto,Comprehensive,2024-06-21,1158.6,1000,158.6,Under Review,14,ADJ003,ON,0,0.9596681701502862,1,1,93,1,1,1,2354
CLM0000210,CUS002232,Auto,Collision,2024-07-31,1559.43,500,1059.43,Approved,26,ADJ016,ON,0,1.2095558123610703,0,2,75,1,0,0,2671
CLM0000211,CUS002121,Auto,Liability,2025-12-19,9629.6,1000,8629.6,Denied,17,ADJ003,ON,1,0.7396618578249754,0,0,96,0,1,2,1962
CLM0000212,CUS002438,Auto,Comprehensive,2024-11-02,3553.87,750,2803.87,Under Review,12,ADJ026,QC,0,0.917405217528022,1,0,75,0,0,0,1218
CLM0000213,CUS004636,Auto,Liability,2024-12-06,1362.07,750,612.07,Approved,5,ADJ004,ON,0,1.0041519757394326,0,2,80,1,1,0,2342
CLM0000214,CUS001505,Auto,Collision,2024-11-08,4296.79,1000,3296.79,Approved,3,ADJ009,AB,0,1.286742024688646,0,2,92,0,0,0,219
CLM0000215,CUS003510,Home,Liability,2025-07-23,22260.98,1000,21260.98,Approved,18,ADJ038,QC,0,1.234774011936449,0,0,92,1,1,0,2116
CLM0000216,CUS002971,Home,Theft,2024-11-28,3988.49,1500,2488.49,Under Review,19,ADJ022,MB,1,1.172891787168752,1,1,93,1,1,1,3907
CLM0000217,CUS001207,Home,Weather,2025-08-19,495.59,1500,0.0,Closed,5,ADJ001,ON,1,0.805859613020607,0,4,80,1,0,0,1622
CLM0000218,CUS000877,Home,Theft,2024-10-03,12443.15,2000,10443.15,Approved,26,ADJ031,ON,0,2.982195326408611,1,14,66,1,1,3,1285
CLM0000219,CUS003268,Auto,Collision,2024-12-18,6430.6,1000,5430.6,Closed,12,ADJ021,ON,2,1.2804138007913248,0,2,95,1,1,0,2190
CLM0000220,CUS003814,Auto,Theft,2024-05-09,32935.26,750,32185.26,Approved,85,ADJ030,ON,1,1.1688302605807224,1,2,82,0,1,0,1592
CLM0000221,CUS003903,Home,Vandalism,2024-08-24,2009.15,2000,9.15,Approved,11,ADJ040,QC,1,1.2009025438232392,0,1,93,0,0,0,2800
CLM0000222,CUS001899,Auto,Collision,2025-12-13,8252.86,1000,7252.86,Approved,33,ADJ015,ON,1,2.3680828020837943,0,6,67,1,1,4,262
CLM0000223,CUS004596,Home,Weather,2025-12-10,8015.89,1000,7015.89,Approved,10,ADJ031,ON,1,0.9942080670045051,0,3,91,0,1,0,4309
CLM0000224,CUS002756,Auto,Collision,2024-07-04,2808.03,750,2058.03,Approved,46,ADJ021,ON,1,1.2978685869460245,0,3,82,1,1,2,4792
CLM0000225,CUS004643,Home,Weather,2024-03-26,8784.11,2000,6784.11,Approved,54,ADJ041,ON,0,1.2304459186027243,0,1,80,0,1,0,825
CLM0000226,CUS001457,Auto,Comprehensive,2024-02-17,1540.17,750,790.17,Approved,7,ADJ045,BC,2,0.8411188896001593,0,3,90,0,1,0,4296
CLM0000227,CUS004635,Auto,Liability,2024-01-31,12618.28,750,11868.28,Under Review,22,ADJ008,NS,0,1.2225511100685234,1,0,76,1,1,1,2849
CLM0000228,CUS002397,Auto,Liability,2025-07-28,3424.89,1000,2424.89,Approved,33,ADJ048,QC,0,0.9721952865301413,1,4,79,1,1,2,4740
CLM0000229,CUS003300,Auto,Collision,2024-12-29,2112.03,500,1612.03,Approved,19,ADJ038,QC,1,1.249630978787945,1,0,97,1,1,1,219
CLM0000230,CUS001233,Home,Fire,2025-11-07,12363.8,1500,10863.8,Denied,22,ADJ015,ON,1,0.8194757042161149,0,4,76,1,0,0,1222
CLM0000231,CUS003170,Auto,Liability,2025-10-03,5066.01,1000,4066.01,Closed,25,ADJ038,BC,3,2.256238478892084,0,2,69,0,0,7,3280
CLM0000232,CUS002484,Home,Liability,2025-11-16,1867.1,2000,0.0,Approved,21,ADJ032,QC,0,1.1835831551519638,1,3,79,0,0,2,4202
CLM0000233,CUS003974,Home,Theft,2025-08-08,4695.96,1500,3195.96,Approved,18,ADJ023,BC,0,0.9633634641570372,1,4,79,1,1,2,1032
CLM0000234,CUS003323,Auto,Liability,2024-04-10,12514.0,1000,11514.0,Approved,5,ADJ024,NS,1,1.2309364448511146,0,2,79,0,1,0,1630
CLM0000235,CUS002679,Auto,Collision,2025-02-08,6466.02,750,5716.02,Denied,33,ADJ013,MB,1,1.174409600745213,0,4,95,1,1,2,3553
CLM0000236,CUS000780,Auto,Theft,2025-02-25,6920.89,1000,5920.89,Approved,48,ADJ001,ON,0,0.8871827606460339,0,0,92,0,1,0,3157
CLM0000237,CUS002823,Home,Theft,2025-04-29,4364.56,1500,2864.56,Approved,3,ADJ035,ON,0,0.8612921690719988,0,1,93,1,0,0,1771
CLM0000238,CUS002802,Home,Theft,2024-05-04,1116.11,2000,0.0,Approved,14,ADJ004,QC,0,0.7020940635111425,1,1,98,1,0,1,2578
CLM0000239,CUS003880,Auto,Collision,2024-07-13,513.93,500,13.93,Denied,13,ADJ003,AB,0,1.288334224058407,0,4,92,1,1,0,2371
CLM0000240,CUS000013,Auto,Collision,2025-10-04,2394.27,1000,1394.27,Approved,15,ADJ019,ON,1,1.2748414332028628,0,0,98,1,0,0,1413
CLM0000241,CUS003058,Home,Fire,2024-02-25,53602.89,2000,51602.89,Closed,36,ADJ024,ON,0,1.1697899787742814,0,4,94,1,1,2,2391
CLM0000242,CUS000205,Home,Weather,2025-02-17,22241.09,2000,20241.09,Approved,6,ADJ042,QC,0,0.9667157032663194,0,3,84,1,0,3,2609
CLM0000243,CUS002373,Auto,Comprehensive,2025-01-03,1031.52,500,531.52,Denied,8,ADJ046,AB,0,1.1744261351196954,1,4,84,1,1,2,2285
CLM0000244,CUS000356,Auto,Comprehensive,2024-06-14,4050.02,1000,3050.02,Denied,9,ADJ030,QC,1,0.7977144118529923,0,3,83,1,1,1,-487
CLM0000245,CUS001284,Auto,Collision,2025-11-24,6016.09,500,5516.09,Approved,6,ADJ041,QC,0,1.1685617405198747,1,3,77,1,0,0,1079
CLM0000246,CUS000593,Auto,Comprehensive,2025-11-04,407.15,750,0.0,Under Review,24,ADJ029,AB,1,1.0016794191175498,1,3,87,0,1,0,5290
CLM0000247,CUS003310,Auto,Comprehensive,2024-06-11,452.85,750,0.0,Closed,7,ADJ023,ON,0,1.064591164776488,0,4,82,0,0,1,2804
CLM0000248,CUS004318,Auto,Collision,2025-09-17,5431.23,750,4681.23,Approved,17,ADJ042,ON,0,1.268019146407255,1,3,96,1,0,3,1884
CLM0000249,CUS004029,Auto,Liability,2025-06-15,3568.42,750,2818.42,Denied,19,ADJ005,BC,0,0.7526555323115863,0,4,93,1,1,0,4606
CLM0000250,CUS002755,Auto,Comprehensive,2024-10-19,871.35,250,621.35,Approved,44,ADJ033,ON,0,0.7535363148098247,1,2,78,1,0,0,1867
CLM0000251,CUS004638,Home,Water Damage,2024-03-16,12098.85,2000,10098.85,Approved,3,ADJ023,MB,0,0.845620191921581,0,3,79,1,1,1,3941
CLM0000252,CUS000127,Home,Water Damage,2024-02-18,8274.37,2000,6274.37,Approved,3,ADJ047,ON,1,1.2120961431080493,0,1,97,1,1,0,3411
CLM0000253,CUS001847,Home,Weather,2025-01-08,3119.01,1500,1619.01,Denied,102,ADJ021,AB,2,1.0768338944470799,0,1,98,0,0,0,2010
CLM0000254,CUS001644,Auto,Comprehensive,2025-07-15,3809.37,750,3059.37,Approved,77,ADJ048,AB,0,1.249193176332437,0,4,86,0,1,0,244
CLM0000255,CUS001722,Home,Liability,2025-01-12,4132.03,2000,2132.03,Approved,30,ADJ026,QC,0,0.7148289744789444,0,4,92,1,0,2,4140
CLM0000256,CUS003870,Home,Water Damage,2024-05-03,16503.7,1500,15003.7,Approved,7,ADJ040,QC,3,2.093106302515288,1,3,69,0,0,2,3654
CLM0000257,CUS002100,Home,Theft,2025-04-05,4124.98,1000,3124.98,Approved,18,ADJ015,AB,0,1.0303816080084371,0,3,84,1,1,0,4641
CLM0000258,CUS004571,Auto,Theft,2025-03-25,5522.72,750,4772.72,Approved,19,ADJ025,QC,0,0.7940956584038171,0,4,98,0,1,2,-36
CLM0000259,CUS001303,Home,Theft,2024-08-15,3234.37,2000,1234.37,Closed,45,ADJ009,AB,0,1.0445878184173822,0,1,90,1,0,0,888
CLM0000260,CUS002819,Home,Fire,2025-12-16,72471.64,1500,70971.64,Approved,11,ADJ021,BC,0,0.7854128239150081,0,4,85,1,1,1,4801
CLM0000261,CUS003812,Auto,Comprehensive,2025-10-14,1931.51,1000,931.51,Approved,24,ADJ011,BC,0,1.0615137860123673,0,3,95,1,0,0,4016
CLM0000262,CUS003440,Home,Weather,2025-05-31,4011.27,2000,2011.27,Approved,34,ADJ028,QC,0,0.7742364249084114,0,3,77,1,1,2,3368
CLM0000263,CUS000608,Home,Water Damage,2024-03-17,221445.45,1500,219945.45,Denied,32,ADJ013,NS,0,1.2378722527651838,0,4,89,1,1,1,2391
CLM0000264,CUS002810,Home,Fire,2024-04-04,7535.74,2000,5535.74,Approved,17,ADJ031,BC,0,1.2300471281479657,0,2,95,1,1,1,2343
CLM0000265,CUS001584,Auto,Comprehensive,2025-03-06,1492.35,750,742.35,Approved,26,ADJ010,ON,0,1.2743783020495036,0,4,78,1,0,3,796
CLM0000266,CUS004790,Home,Theft,2024-06-04,4050.93,1500,2550.93,Closed,43,ADJ002,AB,1,0.9888985822928067,0,2,79,1,1,1,2877
CLM0000267,CUS000088,Auto,Collision,2026-01-08,9895.34,500,9395.34,Approved,48,ADJ012,ON,2,0.7616563212650427,1,0,84,0,1,0,3869
CLM0000268,CUS000804,Auto,Liability,2024-03-03,5166.29,750,4416.29,Approved,9,ADJ038,ON,1,1.2180676181034196,0,4,93,0,1,0,4745
CLM0000269,CUS003390,Auto,Collision,2025-10-28,20483.82,1000,19483.82,Closed,22,ADJ011,ON,0,1.105078024052077,0,0,91,1,1,2,3102
CLM0000270,CUS000010,Auto,Theft,2025-12-04,4173.25,1000,3173.25,Under Review,33,ADJ023,ON,0,1.1392399117150878,1,1,99,0,1,0,595
CLM0000271,CUS002804,Home,Water Damage,2024-09-21,5715.43,1500,4215.43,Approved,9,ADJ038,ON,0,0.8880484643448111,0,1,83,1,0,0,4939
CLM0000272,CUS002127,Auto,Comprehensive,2024-06-14,566.45,1000,0.0,Denied,5,ADJ001,AB,2,0.9993383719491549,0,1,98,1,1,1,3464
CLM0000273,CUS000178,Home,Liability,2025-01-25,13606.02,1500,12106.02,Approved,7,ADJ019,BC,0,0.8413126145413642,0,3,96,0,1,1,1518
CLM0000274,CUS000306,Auto,Liability,2024-12-31,2956.51,1000,1956.51,Under Review,38,ADJ024,QC,0,0.7972342384716053,0,1,92,0,0,1,-234
CLM0000275,CUS002754,Auto,Liability,2024-10-07,24915.54,500,24415.54,Approved,42,ADJ014,AB,2,2.907521595737573,0,6,42,1,0,6,765
CLM0000276,CUS000518,Auto,Collision,2025-11-20,12244.36,500,11744.36,Closed,16,ADJ015,QC,0,0.7270374599861763,1,2,82,0,1,0,1078
CLM0000277,CUS000516,Auto,Comprehensive,2024-02-10,2306.62,1000,1306.62,Approved,8,ADJ008,BC,0,0.8504097789210685,0,3,91,1,1,2,2745
CLM0000278,CUS000229,Auto,Vandalism,2024-02-20,223.96,750,0.0,Under Review,4,ADJ050,MB,1,0.8059535863202916,0,2,92,1,1,1,-123
CLM0000279,CUS001912,Auto,Comprehensive,2024-02-23,780.56,500,280.56,Approved,18,ADJ015,ON,1,0.9112234748403073,0,4,76,1,1,0,3713
CLM0000280,CUS001653,Auto,Liability,2025-02-23,10798.5,1000,9798.5,Closed,12,ADJ002,NB,0,0.8139495117829967,1,0,80,1,0,3,3027
CLM0000281,CUS002493,Auto,Theft,2025-05-28,20619.35,750,19869.35,Approved,34,ADJ029,BC,0,0.7897594534989412,1,3,82,1,1,0,2850
CLM0000282,CUS001196,Auto,Collision,2025-02-17,10366.35,500,9866.35,Approved,11,ADJ041,ON,1,0.8207984371694527,0,3,99,1,0,1,136
CLM0000283,CUS002834,Auto,Liability,2025-01-29,8525.24,250,8275.24,Approved,19,ADJ018,BC,0,0.7517414990595372,0,2,98,1,0,3,-192
CLM0000284,CUS000638,Home,Water Damage,2024-09-15,8312.32,1500,6812.32,Approved,12,ADJ011,MB,1,0.9259130932862325,1,1,77,1,1,0,-269
CLM0000285,CUS002716,Auto,Liability,2025-09-09,11051.86,750,10301.86,Approved,82,ADJ039,NL,1,1.1253351065770474,0,3,99,1,1,0,2428
CLM0000286,CUS003595,Home,Water Damage,2024-11-30,8465.99,2000,6465.99,Denied,6,ADJ022,ON,0,1.2773480122965903,1,1,78,1,0,0,-219
CLM0000287,CUS000361,Auto,Theft,2024-05-19,13089.39,500,12589.39,Under Review,36,ADJ010,BC,0,0.8968510014181659,0,0,95,0,1,0,1409
CLM0000288,CUS004215,Home,Water Damage,2024-01-26,31024.32,1500,29524.32,Approved,18,ADJ013,MB,2,1.1147581982574397,0,2,90,1,1,1,3517
CLM0000289,CUS001759,Auto,Liability,2025-08-16,9469.8,1000,8469.8,Approved,19,ADJ031,NS,0,1.1351765913657543,0,1,84,1,0,2,1272
CLM0000290,CUS004521,Auto,Theft,2025-06-18,7413.9,1000,6413.9,Approved,23,ADJ030,ON,0,0.8646816121135207,1,4,83,1,0,1,2696
CLM0000291,CUS004535,Auto,Collision,2024-12-04,3715.26,1000,2715.26,Approved,5,ADJ030,QC,1,1.2832569470953157,0,1,81,1,0,0,1791
CLM0000292,CUS002273,Auto,Theft,2025-02-26,9673.12,750,8923.12,Denied,29,ADJ019,NB,0,0.7739160429327266,0,3,81,0,1,0,-260
CLM0000293,CUS002135,Home,Weather,2025-12-29,1615.22,1000,615.22,Approved,67,ADJ015,AB,0,0.9169402923706822,1,0,99,1,1,3,1143
CLM0000294,CUS002957,Home,Water Damage,2025-10-31,3305.32,1500,1805.32,Approved,49,ADJ018,BC,0,0.9292600912266215,0,2,94,0,1,3,2920
CLM0000295,CUS002985,Auto,Comprehensive,2025-05-28,719.6,500,219.6,Approved,7,ADJ017,ON,1,1.2507655911219946,0,4,95,1,1,1,4157
CLM0000296,CUS004381,Auto,Vandalism,2024-03-18,797.73,750,47.73,Approved,16,ADJ029,NS,1,0.8156426225506581,0,1,99,1,0,1,836
CLM0000297,CUS003890,Home,Weather,2025-05-04,6346.69,1500,4846.69,Approved,40,ADJ031,ON,0,0.8781780118431814,0,1,90,1,0,2,1376
CLM0000298,CUS000654,Home,Theft,2024-09-03,7309.99,1000,6309.99,Under Review,92,ADJ028,QC,0,0.8669552244309291,0,0,97,1,1,1,3431
CLM0000299,CUS002659,Auto,Comprehensive,2024-06-18,1150.79,750,400.79,Under Review,17,ADJ005,ON,1,1.2243190507151305,0,4,99,1,1,0,150
CLM0000300,CUS004150,Auto,Liability,2025-05-29,7369.31,250,7119.31,Approved,35,ADJ042,QC,0,1.2381319843725758,1,1,85,0,0,1,1706
CLM0000301,CUS004449,Home,Fire,2024-07-21,9606.67,1000,8606.67,Approved,40,ADJ030,ON,0,1.1683832163885084,1,4,77,1,1,3,-255
CLM0000302,CUS003360,Home,Fire,2024-08-14,75985.44,1000,74985.44,Approved,75,ADJ003,ON,0,1.2126886571602435,0,4,88,0,1,0,1480
CLM0000303,CUS002266,Home,Theft,2024-04-11,703.75,2000,0.0,Approved,4,ADJ038,ON,1,1.0414315253330744,0,2,90,1,1,3,-133
CLM0000304,CUS001038,Auto,Liability,2024-09-17,2922.57,500,2422.57,Approved,13,ADJ030,BC,0,0.9715420271698114,0,1,96,1,1,1,2859
CLM0000305,CUS000528,Auto,Collision,2024-05-23,6407.74,750,5657.74,Approved,50,ADJ040,BC,3,3.061535219681847,1,10,66,1,1,6,-146
CLM0000306,CUS000121,Auto,Comprehensive,2025-05-02,4052.85,1000,3052.85,Approved,38,ADJ015,BC,0,1.2351105276513201,1,4,88,0,1,1,2684
CLM0000307,CUS004813,Home,Weather,2024-09-24,14841.87,2000,12841.87,Approved,7,ADJ041,BC,0,1.2252894270787948,0,2,84,0,0,1,527
CLM0000308,CUS001533,Auto,Liability,2025-10-08,14959.02,500,14459.02,Approved,31,ADJ038,NL,0,1.0692084237999306,1,3,79,1,0,3,3548
CLM0000309,CUS004164,Auto,Comprehensive,2025-11-18,457.83,1000,0.0,Denied,6,ADJ003,QC,1,1.2607770437011916,0,1,77,1,0,1,4617
CLM0000310,CUS004541,Auto,Liability,2024-12-05,2258.97,1000,1258.97,Denied,5,ADJ022,ON,0,0.731917285486424,0,4,95,1,0,1,4580
CLM0000311,CUS003359,Home,Liability,2025-10-19,21059.07,1500,19559.07,Approved,22,ADJ033,QC,0,1.0201413474025591,1,2,75,1,0,0,4946
CLM0000312,CUS002158,Home,Water Damage,2024-04-09,8050.3,1000,7050.3,Approved,31,ADJ035,NS,0,1.0504185282658782,0,3,81,1,0,1,907
CLM0000313,CUS002817,Home,Water Damage,2025-07-10,43898.54,2000,41898.54,Denied,29,ADJ027,ON,1,0.708867155876478,0,2,93,1,0,0,2885
CLM0000314,CUS001822,Home,Fire,2024-12-06,2766.55,1500,1266.55,Approved,26,ADJ042,BC,1,1.2317503472382616,0,2,95,0,0,2,2509
CLM0000315,CUS001747,Home,Theft,2025-05-26,1630.45,1500,130.45,Approved,6,ADJ005,ON,0,1.1529403264245937,0,3,85,1,1,2,4484
CLM0000316,CUS000149,Auto,Vandalism,2024-03-03,431.46,1000,0.0,Approved,9,ADJ049,ON,0,0.9849518651190082,0,1,82,1,0,0,1407
CLM0000317,CUS001148,Auto,Collision,2025-07-23,1931.91,750,1181.91,Approved,3,ADJ036,AB,0,0.7828836529393979,1,2,88,1,0,2,945
CLM0000318,CUS002875,Auto,Collision,2024-12-28,3093.93,750,2343.93,Approved,5,ADJ025,ON,0,1.1593071382426352,0,3,88,1,1,2,3162
CLM0000319,CUS002142,Home,Theft,2024-04-21,2477.37,1000,1477.37,Approved,8,ADJ027,BC,1,0.997919268189131,0,4,99,1,1,1,1342
CLM0000320,CUS000448,Home,Water Damage,2024-12-13,23416.02,2000,21416.02,Under Review,14,ADJ002,QC,0,1.214825450175117,0,3,78,1,0,1,2141
CLM0000321,CUS001233,Home,Theft,2024-05-28,2021.9,1500,521.9,Closed,9,ADJ037,ON,2,1.2426962174503928,0,0,98,1,1,0,694
CLM0000322,CUS000368,Home,Theft,2025-11-11,1561.74,2000,0.0,Closed,7,ADJ011,AB,0,1.1578400264064865,1,0,85,0,1,1,898
CLM0000323,CUS001329,Home,Weather,2024-12-23,10382.37,2000,8382.37,Approved,10,ADJ020,ON,0,0.7010607605144735,0,0,96,1,1,0,1025
CLM0000324,CUS001188,Home,Liability,2025-05-12,2232.49,1000,1232.49,Approved,30,ADJ039,QC,1,1.7001288002228188,1,8,71,0,0,2,2025
CLM0000325,CUS001611,Home,Theft,2024-08-18,2796.75,1500,1296.75,Approved,15,ADJ004,ON,1,0.7321050375365039,0,1,87,1,0,3,2944
CLM0000326,CUS003599,Home,Liability,2025-06-03,23501.51,1500,22001.51,Approved,33,ADJ040,ON,0,0.757095575448412,0,3,96,1,1,2,145
CLM0000327,CUS001567,Auto,Theft,2025-03-26,24096.0,750,23346.0,Approved,45,ADJ005,AB,0,1.1806238381388847,0,3,93,0,1,3,2649
CLM0000328,CUS000478,Home,Water Damage,2025-05-28,14616.68,2000,12616.68,Approved,11,ADJ008,SK,0,0.7136293747886692,0,2,75,0,1,1,3508
CLM0000329,CUS003266,Auto,Collision,2025-12-19,11387.3,1000,10387.3,Approved,31,ADJ025,ON,2,1.078581701311403,0,1,89,0,0,1,3755
CLM0000330,CUS003835,Home,Theft,2025-11-12,682.03,1500,0.0,Approved,65,ADJ001,PE,2,1.2992052985358615,1,0,79,1,1,0,2089
CLM0000331,CUS004883,Auto,Collision,2025-02-25,5957.98,1000,4957.98,Approved,19,ADJ035,ON,1,0.74283826276092,0,1,95,1,1,1,4158
CLM0000332,CUS001502,Auto,Comprehensive,2025-05-19,2101.04,750,1351.04,Denied,41,ADJ049,MB,0,0.8960379609008289,1,0,76,1,1,1,1952
CLM0000333,CUS001501,Auto,Comprehensive,2024-04-13,1091.93,750,341.93,Denied,31,ADJ032,QC,0,1.0986383248075708,0,3,88,0,0,1,181
CLM0000334,CUS004205,Auto,Liability,2024-02-16,11088.87,750,10338.87,Approved,11,ADJ005,AB,1,1.2712009489523997,0,4,95,0,1,2,3866
CLM0000335,CUS000416,Home,Water Damage,2024-10-11,32606.16,1500,31106.16,Approved,6,ADJ043,ON,2,1.208399756768115,0,1,88,0,0,0,4416
CLM0000336,CUS003903,Home,Fire,2024-10-29,53872.82,2000,51872.82,Under Review,5,ADJ003,QC,0,0.9186274659998763,0,2,77,1,0,1,2866
CLM0000337,CUS000635,Auto,Comprehensive,2024-12-14,620.84,500,120.84,Denied,18,ADJ028,ON,0,1.1133955236601272,0,1,77,1,1,0,2716
CLM0000338,CUS002148,Auto,Collision,2024-05-12,6536.46,500,6036.46,Approved,67,ADJ043,ON,1,0.9677487935885037,0,3,75,1,0,3,4830
