claim_id,anomaly_score,ml_fraud_probability,risk_score,risk_category,flagged_for_review,requires_investigation
CLM0000459,27.077052060658836,0.0,10.8,Low,False,False
CLM0000460,12.444056393914682,0.0,5.0,Low,False,False
CLM0000461,46.65733270111152,0.0,18.7,Low,False,False
CLM0000462,44.563117192284395,0.0,17.8,Low,False,False
CLM0000463,25.743888993633668,0.0,10.3,Low,False,False
CLM0000464,39.71204488665464,0.0,15.9,Low,False,False
CLM0000465,9.952835053537123,0.0,4.0,Low,False,False
CLM0000466,23.730837346480783,0.0,9.5,Low,False,False
CLM0000467,20.85679524253652,0.0,8.3,Low,False,False
CLM0000468,14.539385103671743,0.0,5.8,Low,False,False
CLM0000469,28.17748714501417,0.0,11.3,Low,False,False
CLM0000470,17.98694087085364,0.0,7.2,Low,False,False
CLM0000471,5.569730983327592,0.0,2.2,Low,False,False
CLM0000472,31.05801804956233,0.0,12.4,Low,False,False
CLM0000473,19.81548450967202,0.0,7.9,Low,False,False
CLM0000474,58.68762914976122,100.0,83.5,Critical,True,False
CLM0000475,23.60334863144645,2.3306657079639703,10.8,Low,False,False
CLM0000476,10.841190917684852,0.0,4.3,Low,False,False
CLM0000477,22.05436561438736,0.0,8.8,Low,False,False
CLM0000478,67.80711576108146,99.33333333333333,86.7,Critical,True,True
CLM0000479,35.716295106225374,0.0,14.3,Low,False,False
CLM0000480,10.147274498532443,0.0,4.1,Low,False,False
CLM0000481,16.522560835082047,0.0,6.6,Low,False,False
CLM0000482,19.993572347478295,0.0,8.0,Low,False,False
CLM0000483,53.862037949621225,99.91748062883295,81.5,Critical,True,False
CLM0000484,14.546495257272952,0.0,5.8,Low,False,False
CLM0000485,7.169580047655866,0.0,2.9,Low,False,False
CLM0000486,7.934196601685162,0.0,3.2,Low,False,False
CLM0000487,38.26632326219958,0.0,15.3,Low,False,False
CLM0000488,31.886229137813547,0.0,12.8,Low,False,False
CLM0000489,15.320543926563978,0.0,6.1,Low,False,False
CLM0000490,22.896891621093694,0.0,9.2,Low,False,False
CLM0000491,17.74881615492182,0.0,7.1,Low,False,False
CLM0000492,14.581166204924777,0.0,5.8,Low,False,False
CLM0000493,18.779929852858313,0.0,7.5,Low,False,False
CLM0000494,14.3315538409839,0.0,5.7,Low,False,False
CLM0000495,8.521039152563814,0.0,3.4,Low,False,False
CLM0000496,32.822232816010136,0.0,13.1,Low,False,False
CLM0000497,23.191686959927114,0.0,9.3,Low,False,False
CLM0000498,16.021190215980486,0.0,6.4,Low,False,False
CLM0000499,21.994894627810947,0.0,8.8,Low,False,False
CLM0000500,20.130022625375123,0.0,8.1,Low,False,False
CLM0000501,22.74538382835297,0.0,9.1,Low,False,False
CLM0000502,15.23391301863165,0.0,6.1,Low,False,False
CLM0000503,31.30171308421176,0.37087217733581945,12.7,Low,False,False
CLM0000504,61.484240952142734,100.0,84.6,Critical,True,False
CLM0000505,13.458160206124559,0.0,5.4,Low,False,False
CLM0000506,21.232073800377414,0.0,8.5,Low,False,False
CLM0000507,18.503514113103147,0.0,7.4,Low,False,False
CLM0000508,11.508163668963833,0.0,4.6,Low,False,False
CLM0000509,28.550708322362983,0.0,11.4,Low,False,False
CLM0000510,33.85556394113066,0.0,13.5,Low,False,False
CLM0000511,5.647035326396277,0.0,2.3,Low,False,False
CLM0000512,15.647618950622599,0.0,6.3,Low,False,False
CLM0000513,40.776934534999185,0.0,16.3,Low,False,False
CLM0000514,13.804671821145964,0.4219283980296496,5.8,Low,False,False
CLM0000515,13.75219043241388,0.0,5.5,Low,False,False
CLM0000516,12.255056629241334,0.0,4.9,Low,False,False
CLM0000517,8.754119394522553,0.0,3.5,Low,False,False
CLM0000518,25.454715871648006,0.0,10.2,Low,False,False
CLM0000519,77.94979169558495,100.0,91.2,Critical,True,True
CLM0000520,82.65632261003972,100.0,93.1,Critical,True,True
CLM0000521,21.89930740906203,0.0,8.8,Low,False,False
CLM0000522,10.97881363218911,0.0,4.4,Low,False,False
CLM0000523,14.577335864806052,0.0,5.8,Low,False,False
CLM0000524,28.570613092673746,0.0,11.4,Low,False,False
CLM0000525,20.51667260732597,0.0,8.2,Low,False,False
CLM0000526,16.290204238166506,0.0,6.5,Low,False,False
CLM0000527,11.162379228419162,0.0,4.5,Low,False,False
CLM0000528,12.231780687862814,0.0,4.9,Low,False,False
CLM0000529,20.462556920395734,0.0,8.2,Low,False,False
CLM0000530,13.853068307895267,0.0,5.5,Low,False,False
CLM0000531,45.17161700957691,0.0,18.1,Low,False,False
CLM0000532,23.976118047566686,0.0,9.6,Low,False,False
CLM0000533,19.718547401333876,0.0,7.9,Low,False,False
CLM0000534,35.54026499003464,0.0,14.2,Low,False,False
CLM0000535,16.95337522827891,0.0,6.8,Low,False,False
CLM0000536,19.398546621537815,0.0,7.8,Low,False,False
CLM0000537,19.989706737001622,0.0,8.0,Low,False,False
CLM0000538,26.239133024255068,0.0,10.5,Low,False,False
CLM0000539,7.512340690200814,0.0,3.0,Low,False,False
CLM0000540,34.37831322351599,0.0,13.8,Low,False,False
CLM0000541,11.309676739002716,0.0,4.5,Low,False,False
CLM0000542,27.695691520854925,0.0,11.1,Low,False,False
CLM0000543,20.860106295909464,0.37087217733581945,8.6,Low,False,False
CLM0000544,16.55133809952676,0.0,6.6,Low,False,False
CLM0000545,13.750348021645465,0.6078984006248089,5.9,Low,False,False
CLM0000546,9.159316841343912,0.0,3.7,Low,False,False
CLM0000547,24.941952159163282,0.0,10.0,Low,False,False
CLM0000548,24.287951330248227,0.0,9.7,Low,False,False
CLM0000549,13.106027312232948,0.0,5.2,Low,False,False
CLM0000550,9.87283447369135,0.0,3.9,Low,False,False
CLM0000551,20.092692060886886,0.0,8.0,Low,False,False
CLM0000552,23.65851391086854,0.0,9.5,Low,False,False
CLM0000553,18.465558261654714,0.0,7.4,Low,False,False
CLM0000554,33.36874607511181,0.0,13.3,Low,False,False
CLM0000555,24.461471815311175,0.0,9.8,Low,False,False
CLM0000556,28.630814652629045,0.0,11.5,Low,False,False
CLM0000557,40.69832512866315,0.0,16.3,Low,False,False
CLM0000558,40.445114449583855,0.0,16.2,Low,False,False
CLM0000559,19.227360422514227,0.0,7.7,Low,False,False
CLM0000560,3.25877089649953,0.0,1.3,Low,False,False
CLM0000561,7.85299959847916,0.0,3.1,Low,False,False
CLM0000562,17.213348481953837,0.0,6.9,Low,False,False
CLM0000563,12.907566043839648,0.0,5.2,Low,False,False
CLM0000564,12.843618426142323,0.0,5.1,Low,False,False
CLM0000565,19.09572914587372,0.0,7.6,Low,False,False
CLM0000566,12.55578040951898,0.0,5.0,Low,False,False
CLM0000567,15.26073408699512,0.0,6.1,Low,False,False
CLM0000568,49.30695440793057,0.0,19.7,Low,False,False
CLM0000569,11.140422854833364,0.0,4.5,Low,False,False
CLM0000570,43.51589148176737,0.0,17.4,Low,False,False
CLM0000571,29.617399825676806,0.0,11.8,Low,False,False
CLM0000572,20.571621873526013,0.0,8.2,Low,False,False
CLM0000573,4.527301476431422,0.0,1.8,Low,False,False
CLM0000574,17.44356382641248,0.0,7.0,Low,False,False
CLM0000575,6.684842821531911,0.0,2.7,Low,False,False
CLM0000576,51.93741327157586,0.0,20.8,Low,False,False
CLM0000577,6.898568575975039,0.0,2.8,Low,False,False
CLM0000578,8.217294480712411,0.0,3.3,Low,False,False
CLM0000579,35.42623264553968,0.0,14.2,Low,False,False
CLM0000580,11.88529210797562,0.0,4.8,Low,False,False
CLM0000581,17.986966511241253,0.0,7.2,Low,False,False
CLM0000582,19.798148238216264,0.0,7.9,Low,False,False
CLM0000583,15.963452131534595,0.0,6.4,Low,False,False
CLM0000584,23.747860978795842,0.0,9.5,Low,False,False
CLM0000585,12.719550735329088,0.0,5.1,Low,False,False
CLM0000586,13.092737809025056,0.0,5.2,Low,False,False
CLM0000587,71.87385241870774,100.0,88.7,Critical,True,True
CLM0000588,82.69779059523916,100.0,93.1,Critical,True,True
CLM0000589,22.488622228995993,0.0,9.0,Low,False,False
CLM0000590,11.90249230793875,0.0,4.8,Low,False,False
CLM0000591,30.567899751236016,0.0,12.2,Low,False,False
CLM0000592,35.163634814187496,0.0,14.1,Low,False,False
CLM0000593,7.794263275850666,0.0,3.1,Low,False,False
CLM0000594,17.984871230623067,0.0,7.2,Low,False,False
CLM0000595,21.70104465102245,0.0,8.7,Low,False,False
CLM0000596,31.28464682388238,0.0,12.5,Low,False,False
CLM0000597,12.862992986831568,0.0,5.1,Low,False,False
CLM0000598,14.148153617093795,0.0,5.7,Low,False,False
CLM0000599,8.439954543137585,0.0,3.4,Low,False,False
CLM0000600,3.9068264083554682,0.0,1.6,Low,False,False
CLM0000601,31.247021965463052,0.0,12.5,Low,False,False
CLM0000602,52.706430006315344,100.0,81.1,Critical,True,False
CLM0000603,19.855356928129908,0.0,7.9,Low,False,False
CLM0000604,15.756097506123934,0.0,6.3,Low,False,False
CLM0000605,14.202451132280858,0.0,5.7,Low,False,False
CLM0000606,14.020599424399805,0.0,5.6,Low,False,False
CLM0000607,14.751314239846124,0.0,5.9,Low,False,False
CLM0000608,7.347440925732163,0.0,2.9,Low,False,False
CLM0000609,14.82843540859562,0.0,5.9,Low,False,False
CLM0000610,14.013627042886402,0.0,5.6,Low,False,False
CLM0000611,25.10962189978747,0.0,10.0,Low,False,False
CLM0000612,62.99940454916113,0.46456468145841445,25.5,Medium,False,False
CLM0000613,17.434418585666823,0.0,7.0,Low,False,False
CLM0000614,4.875191958742575,0.0,2.0,Low,False,False
CLM0000615,14.905341651934146,0.0,6.0,Low,False,False
CLM0000616,73.86845077509443,100.0,89.5,Critical,True,True
CLM0000617,8.212474003258109,0.0,3.3,Low,False,False
CLM0000618,14.568931495238369,0.0,5.8,Low,False,False
CLM0000619,8.928384833480074,0.0,3.6,Low,False,False
CLM0000620,8.26045763684471,0.0,3.3,Low,False,False
CLM0000621,26.88237968472087,7.504534022733371,15.3,Low,False,False
CLM0000622,16.307949331916017,0.0,6.5,Low,False,False
CLM0000623,9.43027900097636,0.0,3.8,Low,False,False
CLM0000624,16.976885865893966,0.0,6.8,Low,False,False
CLM0000625,43.844215187294246,0.0,17.5,Low,False,False
CLM0000626,11.2904424366722,0.0,4.5,Low,False,False
CLM0000627,16.199787660099794,0.0,6.5,Low,False,False
CLM0000628,15.92921389810602,0.0,6.4,Low,False,False
CLM0000629,51.751474465620404,0.0,20.7,Low,False,False
CLM0000630,17.234001928079945,0.0,6.9,Low,False,False
CLM0000631,37.46655240003881,0.0,15.0,Low,False,False
CLM0000632,13.988637487565981,0.0,5.6,Low,False,False
CLM0000633,17.123783005542816,0.0,6.8,Low,False,False
CLM0000634,45.52198055227831,0.0,18.2,Low,False,False
CLM0000635,19.91156094655071,0.0,8.0,Low,False,False
CLM0000636,9.926951877604118,0.0,4.0,Low,False,False
CLM0000637,7.387753414628606,0.0,3.0,Low,False,False
CLM0000638,19.53650106868139,0.0,7.8,Low,False,False
CLM0000639,14.149206707058992,0.0,5.7,Low,False,False
CLM0000640,20.165962033412356,0.0,8.1,Low,False,False
CLM0000641,8.330639938203156,0.0,3.3,Low,False,False
CLM0000642,11.361045316981055,0.0,4.5,Low,False,False
CLM0000643,77.34886911738374,0.0,30.9,Medium,False,False
CLM0000644,19.53842262593102,0.0,7.8,Low,False,False
CLM0000645,26.77174421708155,0.0,10.7,Low,False,False
CLM0000646,16.672192225988436,0.0,6.7,Low,False,False
CLM0000647,61.436449295682394,100.0,84.6,Critical,True,False
CLM0000648,8.653054090519841,0.0,3.5,Low,False,False
CLM0000649,36.629524975518905,0.0,14.7,Low,False,False
CLM0000650,19.60231981328896,0.0,7.8,Low,False,False
CLM0000651,17.53377066297318,0.0,7.0,Low,False,False
CLM0000652,31.300605170457562,94.51149537060832,69.2,High,False,False
CLM0000653,1.548309759246913,0.0,0.6,Low,False,False
CLM0000654,5.268895500498383,0.0,2.1,Low,False,False
CLM0000655,18.404615202059393,0.0,7.4,Low,False,False
CLM0000656,24.264834670777645,0.0,9.7,Low,False,False
CLM0000657,12.955341982556657,0.0,5.2,Low,False,False
CLM0000658,13.078638938938958,0.0,5.2,Low,False,False
CLM0000659,20.612302966889896,0.0,8.2,Low,False,False
CLM0000660,35.35382854480601,0.0,14.1,Low,False,False
CLM0000661,14.872770084862974,0.0,5.9,Low,False,False
CLM0000662,29.164621327528963,0.0,11.7,Low,False,False
CLM0000663,3.58738779646135,0.0,1.4,Low,False,False
CLM0000664,33.21634547241299,0.0,13.3,Low,False,False
CLM0000665,40.55571572555068,0.0,16.2,Low,False,False
CLM0000666,18.753349462450842,0.0,7.5,Low,False,False
CLM0000667,15.735036067599372,0.0,6.3,Low,False,False
CLM0000668,11.401604462378545,0.0,4.6,Low,False,False
CLM0000669,49.74368818286366,0.0,19.9,Low,False,False
CLM0000670,33.94996399245014,0.0,13.6,Low,False,False
CLM0000671,23.979559848828224,0.0,9.6,Low,False,False
CLM0000672,12.538257896302717,0.0,5.0,Low,False,False
CLM0000673,13.145481621229404,0.0,5.3,Low,False,False
CLM0000674,15.158658040897555,0.0,6.1,Low,False,False
CLM0000675,79.98778528997515,100.0,92.0,Critical,True,True
CLM0000676,60.29283609467082,99.96717347981347,84.1,Critical,True,False
CLM0000677,7.431930114127949,0.0,3.0,Low,False,False
CLM0000678,15.226612402077444,0.0,6.1,Low,False,False
CLM0000679,7.758351147625763,0.0,3.1,Low,False,False
CLM0000680,17.298080427020636,0.0,6.9,Low,False,False
CLM0000681,18.76779341250917,0.0,7.5,Low,False,False
CLM0000682,19.372658891204587,0.0,7.7,Low,False,False
CLM0000683,13.449206439741301,0.0,5.4,Low,False,False
CLM0000684,13.927921815596566,0.0,5.6,Low,False,False
CLM0000685,5.652938018970222,0.0,2.3,Low,False,False
CLM0000686,19.90518151121884,0.0,8.0,Low,False,False
CLM0000687,14.006270392154219,0.0,5.6,Low,False,False
CLM0000688,15.998338897043208,0.0,6.4,Low,False,False
CLM0000689,11.742586597653604,0.0,4.7,Low,False,False
CLM0000690,17.24022938109807,0.0,6.9,Low,False,False
CLM0000691,26.35291484258403,0.0,10.5,Low,False,False
CLM0000692,5.45947337107383,0.0,2.2,Low,False,False
CLM0000693,30.291097659433717,0.0,12.1,Low,False,False
CLM0000694,19.18605568186428,0.0,7.7,Low,False,False
CLM0000695,17.89900894717782,0.0,7.2,Low,False,False
CLM0000696,18.986856871557357,0.0,7.6,Low,False,False
CLM0000697,15.545632775518092,0.0,6.2,Low,False,False
CLM0000698,19.331617537901757,0.0,7.7,Low,False,False
CLM0000699,21.115348218443366,0.0,8.4,Low,False,False
CLM0000700,37.68042759731869,0.0,15.1,Low,False,False
CLM0000701,18.300453016771435,0.0,7.3,Low,False,False
CLM0000702,25.71210587670104,0.0,10.3,Low,False,False
CLM0000703,31.05613177986999,0.0,12.4,Low,False,False
CLM0000704,20.270836796232437,0.0,8.1,Low,False,False
CLM0000705,15.57196877686341,0.0,6.2,Low,False,False
CLM0000706,12.594053692044083,0.0,5.0,Low,False,False
CLM0000707,26.856454653612094,0.0,10.7,Low,False,False
CLM0000708,71.36744575329013,98.0,87.3,Critical,True,True
CLM0000709,18.137396980317522,0.0,7.3,Low,False,False
CLM0000710,19.407490113855076,0.0,7.8,Low,False,False
CLM0000711,12.495769113389343,0.0,5.0,Low,False,False
CLM0000712,20.16693665478152,0.0,8.1,Low,False,False
CLM0000713,6.6737421089207105,0.0,2.7,Low,False,False
CLM0000714,11.354033559882748,0.0,4.5,Low,False,False
CLM0000715,78.3061990751286,99.24890233193481,90.9,Critical,True,True
CLM0000716,66.52737232277201,100.0,86.6,Critical,True,True
CLM0000717,8.43845788421671,0.0,3.4,Low,False,False
CLM0000718,40.08244670346317,99.33333333333333,75.6,Critical,True,False
CLM0000719,45.47424556408376,1.248902331934823,18.9,Low,False,False
CLM0000720,7.00209392554163,0.0,2.8,Low,False,False
CLM0000721,15.937731961224133,0.0,6.4,Low,False,False
CLM0000722,29.403414782851122,0.6359276757486413,12.1,Low,False,False
CLM0000723,8.95361946158506,0.0,3.6,Low,False,False
CLM0000724,13.103846829225308,0.0,5.2,Low,False,False
CLM0000725,18.435817293561563,0.0,7.4,Low,False,False
CLM0000726,21.8386187977185,0.0,8.7,Low,False,False
CLM0000727,10.324009797523514,0.0,4.1,Low,False,False
CLM0000728,14.154985119475993,0.0,5.7,Low,False,False
CLM0000729,46.730671658157064,0.6359276757486413,19.1,Low,False,False
CLM0000730,11.838103158100521,0.0,4.7,Low,False,False
CLM0000731,82.20103971755562,100.0,92.9,Critical,True,True
CLM0000732,31.415829702548958,0.0,12.6,Low,False,False
CLM0000733,16.62796615179667,0.0,6.7,Low,False,False
CLM0000734,24.940855009075115,0.0,10.0,Low,False,False
CLM0000735,24.70939758682258,0.0,9.9,Low,False,False
CLM0000736,18.71922058357147,0.0,7.5,Low,False,False
CLM0000737,49.53298135255976,0.0,19.8,Low,False,False
CLM0000738,25.335847236793573,0.0,10.1,Low,False,False
CLM0000739,10.290378315645954,0.0,4.1,Low,False,False
CLM0000740,21.571881749781475,0.0,8.6,Low,False,False
CLM0000741,20.708771607913945,0.0,8.3,Low,False,False
CLM0000742,6.975707968640399,0.0,2.8,Low,False,False
CLM0000743,32.829996242921965,0.0,13.1,Low,False,False
CLM0000744,19.141324439228878,0.0,7.7,Low,False,False
CLM0000745,7.359648750523807,0.0,2.9,Low,False,False
CLM0000746,28.98447375211386,0.0,11.6,Low,False,False
CLM0000747,15.374674187015525,0.0,6.1,Low,False,False
CLM0000748,13.416120584842062,0.0,5.4,Low,False,False
CLM0000749,13.033663872695245,0.0,5.2,Low,False,False
CLM0000750,10.681941112016446,0.0,4.3,Low,False,False
CLM0000751,18.330235778931314,0.0,7.3,Low,False,False
CLM0000752,41.96054154102744,99.33333333333333,76.4,Critical,True,False
CLM0000753,6.345302035413547,0.0,2.5,Low,False,False
CLM0000754,2.94212462169664,0.0,1.2,Low,False,False
CLM0000755,17.036526923430586,0.0,6.8,Low,False,False
CLM0000756,8.658525840983767,0.0,3.5,Low,False,False
CLM0000757,19.74838175538244,0.0,7.9,Low,False,False
CLM0000758,53.30535560996188,99.97463729177862,81.3,Critical,True,False
CLM0000759,11.592939029108418,0.0,4.6,Low,False,False
CLM0000760,13.010420841475934,0.0,5.2,Low,False,False
CLM0000761,23.841019027021748,0.0,9.5,Low,False,False
CLM0000762,26.07938742936604,0.0,10.4,Low,False,False
CLM0000763,13.577452500109455,0.0,5.4,Low,False,False
CLM0000764,40.3044780390951,0.0,16.1,Low,False,False
CLM0000765,9.537878397240029,0.0,3.8,Low,False,False
CLM0000766,19.206412026893382,0.0,7.7,Low,False,False
CLM0000767,36.94940844990189,0.0,14.8,Low,False,False
CLM0000768,32.75318617327569,0.0,13.1,Low,False,False
CLM0000769,19.4943386831675,0.0,7.8,Low,False,False
CLM0000770,7.943264263867944,0.0,3.2,Low,False,False
CLM0000771,8.397710488331745,0.0,3.4,Low,False,False
CLM0000772,46.65351180995595,0.5317294126383011,19.0,Low,False,False
CLM0000773,10.998177505446872,0.0,4.4,Low,False,False
CLM0000774,6.365870322883438,0.0,2.5,Low,False,False
CLM0000775,19.96305303174183,0.0,8.0,Low,False,False
CLM0000776,32.392621324768974,0.0,13.0,Low,False,False
CLM0000777,8.12296043938212,0.0,3.2,Low,False,False
CLM0000778,9.114091204922904,0.0,3.6,Low,False,False
CLM0000779,14.961182454084154,0.0,6.0,Low,False,False
CLM0000780,23.13246071786147,0.0,9.3,Low,False,False
CLM0000781,10.995264669576732,0.0,4.4,Low,False,False
CLM0000782,10.035316690654883,0.0,4.0,Low,False,False
CLM0000783,21.539824274668895,0.0,8.6,Low,False,False
CLM0000784,22.18719419350731,0.0,8.9,Low,False,False
CLM0000785,12.97441713514017,0.0,5.2,Low,False,False
CLM0000786,4.421746601443976,0.0,1.8,Low,False,False
CLM0000787,15.161983068716046,0.0,6.1,Low,False,False
CLM0000788,11.367475756888057,0.0,4.5,Low,False,False
CLM0000789,27.402459780908217,0.0,11.0,Low,False,False
CLM0000790,33.684826260104316,0.0,13.5,Low,False,False
CLM0000791,71.00193649528146,99.98724105475645,88.4,Critical,True,True
CLM0000792,56.3456844460075,0.0,22.5,Low,False,False
CLM0000793,32.531048123550846,0.0,13.0,Low,False,False
CLM0000794,16.98909228624883,0.0,6.8,Low,False,False
CLM0000795,19.695039374164857,0.0,7.9,Low,False,False
CLM0000796,18.615307020624783,0.0,7.4,Low,False,False
CLM0000797,14.677184008887433,0.0,5.9,Low,False,False
CLM0000798,47.361666627751084,0.0,18.9,Low,False,False
CLM0000799,16.12887785560757,0.0,6.5,Low,False,False
CLM0000800,44.682884962787185,0.0,17.9,Low,False,False
CLM0000801,26.625432267021477,0.0,10.7,Low,False,False
CLM0000802,31.40886763841585,0.0,12.6,Low,False,False
CLM0000803,16.476590632421516,0.0,6.6,Low,False,False
CLM0000804,19.02026727005537,0.0,7.6,Low,False,False
CLM0000805,11.147217901977646,0.0,4.5,Low,False,False
CLM0000806,11.476513074579708,0.0,4.6,Low,False,False
CLM0000807,14.620373516806485,0.0,5.8,Low,False,False
CLM0000808,14.461437824682688,0.0,5.8,Low,False,False
CLM0000809,32.55269500290545,0.0,13.0,Low,False,False
CLM0000810,30.49685985743421,0.0,12.2,Low,False,False
CLM0000811,11.422738739476735,0.0,4.6,Low,False,False
CLM0000812,16.55325934523948,0.0,6.6,Low,False,False
CLM0000813,24.365442772670743,0.0,9.7,Low,False,False
CLM0000814,87.28541438328295,100.0,94.9,Critical,True,True
CLM0000815,10.756889634420885,0.0,4.3,Low,False,False
CLM0000816,7.006424605958495,0.0,2.8,Low,False,False
CLM0000817,20.877001278883476,0.0,8.4,Low,False,False
CLM0000818,16.52553282819197,0.0,6.6,Low,False,False
